book_id,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
2821,553213180,9780553213190.0,L.M. Montgomery,1917.0,Rainbow Valley,"Anne's House of Dreams (Anne of Green Gables, #5)",eng,4.12,57062
2822,345476166,9780345476170.0,Steve Berry,2006.0,The Templar Legacy,"The Templar Legacy (Cotton Malone, #1)",en-US,3.81,35804
2823,449000656,9780449000660.0,Sue Grafton,1993.0,J is for Judgment (Kinsey Millhone #10),"J is for Judgment (Kinsey Millhone, #10)",eng,4.01,39214
2824,1401340903,9781401340900.0,Katherine Howe,2009.0,The Physick Book of Deliverance Dane,The Physick Book of Deliverance Dane,en-US,3.7,41284
2825,765310023,9780765310030.0,Steven Erikson,2000.0,Deadhouse Gates,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",eng,4.25,34042
2826,1743342373,9781743342370.0,Kylie Scott,2013.0,Lick,"Lick (Stage Dive, #1)",eng,4.15,54585
2828,575082453,9780575082460.0,Joe Abercrombie,2009.0,Best Served Cold,Best Served Cold,eng,4.16,36268
2829,62309668,9780062309660.0,Emma Healey,2014.0,Elizabeth Is Missing,Elizabeth Is Missing,eng,3.7,26931
2830,1416505016,9781416505010.0,Vince Flynn,2005.0,Consent to Kill,"Consent to Kill (Mitch Rapp, #8)",en-US,4.36,30675
2831,679444327,9780679444330.0,Isabel Wilkerson,2010.0,The Warmth of Other Suns: The Epic Story of America's Great Migration ,The Warmth of Other Suns: The Epic Story of America's Great Migration,eng,4.31,31308
2832,316399620,9780316399620.0,Claire North,2014.0,The First Fifteen Lives of Harry August,The First Fifteen Lives of Harry August,eng,4.04,22327
2834,345476093,9780345476100.0,"Barbara W. Tuchman, Robert K. Massie",1962.0,The Guns of August,The Guns of August,eng,4.18,35147
2835,671047345,9780671047340.0,Vince Flynn,2001.0,Separation of Power,"Separation of Power (Mitch Rapp, #5)",en-US,4.32,30081
2836,439829100,9780439829110.0,John Marsden,1993.0,"Tomorrow, When the War Began","Tomorrow, When the War Began (Tomorrow, #1)",en-US,4.05,36501
2837,1599951495,9781599951490.0,"Robert M. Edsel, Bret Witter",2009.0,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ","The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",en-US,3.75,30583
2838,374346674,9780374346680.0,Ava Dellaira,2014.0,Love Letters to the Dead,Love Letters to the Dead,eng,3.82,38701
2840,1101947136,9781101947140.0,Yaa Gyasi,2016.0,Homegoing,Homegoing,eng,4.41,41524
2841,393068471,9780393068470.0,Mary Roach,2010.0,Packing for Mars: The Curious Science of Life in the Void ,Packing for Mars: The Curious Science of Life in the Void,en-US,3.93,35724
2842,446195502,9780446195510.0,David Baldacci,2008.0,Divine Justice,"Divine Justice (Camel Club, #4)",en-US,4.17,35071
2843,785132619,9780785132620.0,"Mark Millar, John Romita Jr., Rob Liefeld",2010.0,Kick-Ass,"Kick-Ass (Kick-Ass, #1)",eng,4.04,30688
2844,1401908977,9781401908970.0,"Immaculée Ilibagiza, Steve Erwin",2006.0,Left to Tell: Discovering God Amidst the Rwandan Holocaust,Left to Tell: Discovering God Amidst the Rwandan Holocaust,eng,4.43,30270
2845,61449121,9780061449120.0,Michael  Grant,2011.0,Plague,"Plague (Gone, #4)",en-US,4.18,38819
2846,321107217,9780321107210.0,Charles Dickens,1854.0,Hard Times: For These Times,Hard Times,eng,3.5,34675
2847,2877068161,9782877068160.0,Joël Dicker,2011.0,La Vérité sur l'affaire Harry Quebert,La Vérité sur l'affaire Harry Quebert,fre,3.94,14610
2848,316176532,9780316176540.0,Kate Atkinson,2015.0,A God in Ruins,A God in Ruins,eng,3.92,26604
2850,373802498,9780373802490.0,Maria V. Snyder,2006.0,Magic Study,"Magic Study (Study, #2)",eng,4.06,48234
2851,1931514925,9781931514930.0,"CLAMP, Shirley Kubo",2001.0,ちょびっツ #1,"Chobits, Vol. 1",eng,4.05,34149
2852,156931778X,9781569317780.0,"Koushun Takami, Yuji Oniki",1999.0,バトル・ロワイアル,Battle Royale,eng,4.24,35641
2853,553807218,9780553807220.0,Sarah Addison Allen,2010.0,The Girl Who Chased the Moon,The Girl Who Chased the Moon,en-US,3.97,41049
2854,1842323008,9781842323010.0,Nevil Shute,1950.0,A Town Like Alice,A Town Like Alice,eng,4.12,36007
2856,778325318,9780778325310.0,Diane Chamberlain,2006.0,The Secret Life Of CeeCee Wilkes,The Secret Life of CeeCee Wilkes,eng,4.09,32490
2857,445406518,9780445406510.0,Elizabeth Peters,1975.0,Crocodile on the Sandbank,Crocodile on the Sandbank (Amelia Peabody #1),en-US,4.02,44395
2858,425230074,9780425230080.0,Nora Roberts,2009.0,Bed of Roses,"Bed of Roses (Bride Quartet, #2)",eng,4.11,45089
2859,425147584,9780425147580.0,Tom Clancy,1994.0,Debt of Honor,"Debt of Honor (Jack Ryan Universe, #8)",en-US,4.03,34952
2860,156904365,9780156904360.0,C.S. Lewis,1956.0,Till We Have Faces,Till We Have Faces,en-US,4.19,36758
2861,142406120,9780142406120.0,Anthony Horowitz,2001.0,Point Blanc,"Point Blank (Alex Rider, #2)",en-US,4.1,39296
2863,451209338,9780451209340.0,Daniel Silva,2000.0,The Kill Artist,"The Kill Artist (Gabriel Allon, #1)",eng,4.0,31579
2864,1844280594,9781844280600.0,Mo Willems,2004.0,Knuffle Bunny:  A Cautionary Tale,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",eng,4.26,37886
2865,747541604,9780747541610.0,Edward Gorey,1963.0,The Gashlycrumb Tinies,"The Gashlycrumb Tinies (The Vinegar Works, #1)",eng,4.23,37054
2866,62067753,9780062067750.0,"Terry Pratchett, Stephen Baxter",2012.0,The Long Earth,"The Long Earth (The Long Earth, #1)",eng,3.74,32313
2867,446691437,9780446691440.0,"Steven Pressfield, Robert McKee",2002.0,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,en-US,4.07,31399
2869,679723056,9780679723060.0,Raymond Carver,1981.0,What We Talk About When We Talk About Love: Stories,What We Talk About When We Talk About Love,eng,4.22,29807
2870,670061107,9780670061100.0,Sarah Dessen,1996.0,That Summer,That Summer,eng,3.49,43723
2871,316187747,9780316187750.0,Michael J. Sullivan,2011.0,Theft of Swords,"Theft of Swords (The Riyria Revelations, #1-2)",eng,4.21,33076
2872,1250010691,9781250010700.0,Diane Chamberlain,2013.0,Necessary Lies,"Necessary Lies (Necessary Lies, #1)",eng,4.21,32761
2873,449208133,9780449208140.0,"Larry Niven, Jerry Pournelle",1977.0,Lucifer's Hammer,Lucifer's Hammer,en-US,3.98,33228
2874,425205754,9780425205750.0,Nora Roberts,1996.0,Montana Sky,Montana Sky,eng,4.07,36576
2875,451530179,9780451530170.0,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",1915.0,Of Human Bondage,Of Human Bondage,eng,4.11,33028
2876,451471474,9780451471480.0,Gayle Forman,2015.0,I Was Here,I Was Here,eng,3.78,38196
2881,61161640,9780061161640.0,Terry Pratchett,2007.0,Making Money,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",en-US,4.23,39419
2882,1423368991,9781423368990.0,Nora Roberts,2010.0,Happy Ever After,"Happy Ever After (Bride Quartet, #4)",eng,4.17,40323
2883,140230270,9780140230280.0,Jodi Picoult,1993.0,Harvesting the Heart,Harvesting the Heart,eng,3.59,35064
2884,1423157516,9781423157520.0,Alexandra Bracken,2013.0,Never Fade,"Never Fade (The Darkest Minds, #2)",eng,4.33,46332
2885,446407410,9780446407410.0,"Vicki Myron, Bret Witter",2008.0,Dewey: The Small-Town Library Cat Who Touched the World,Dewey: The Small-Town Library Cat Who Touched the World,eng,3.85,40356
2886,62104896,9780062104890.0,Soman Chainani,2013.0,The School for Good and Evil,"The School for Good and Evil (The School for Good and Evil, #1)",eng,4.0,35890
2887,60788380,9780060788380.0,Kim Harrison,2007.0,For a Few Demons More ,"For a Few Demons More (The Hollows, #5)",en-US,4.33,44879
2888,670026328,9780670026330.0,Tana French,2014.0,The Secret Place,"The Secret Place (Dublin Murder Squad, #5)",eng,3.83,30834
2889,076536543X,9780765365440.0,Brandon Sanderson,2009.0,Mistborn Trilogy Boxed Set,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",en-US,4.55,22917
2891,545060486,9780545060490.0,Gordon Korman,2010.0,The Emperor's Code,"The Emperor's Code (The 39 Clues, #8)",eng,4.04,36068
2893,316069418,9780316069410.0,Michael Connelly,2011.0,The Drop,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",eng,4.14,32426
2894,189221301X,645573003012.0,Naoko Takeuchi,1992.0,美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1],"Sailor Moon, #1 (Sailor Moon, #1)",eng,4.29,34951
2896,545326990,9780545327000.0,"Raina Telgemeier, Gurihiru",2012.0,Drama,Drama,eng,4.14,42759
2897,074326004X,9780743260050.0,Sarah Vowell,2005.0,Assassination Vacation,Assassination Vacation,en-US,3.98,32176
2898,380014300,9780380014310.0,Roger Zelazny,1970.0,Nine Princes in Amber,Nine Princes in Amber (The Chronicles of Amber #1),en-US,4.1,37961
2899,1451693567,9781451693560.0,Alice Hoffman,2014.0,The Museum of Extraordinary Things,The Museum of Extraordinary Things,eng,3.73,29805
2900,765304961,9780765304960.0,Orson Scott Card,2008.0,"Ender in Exile (The Ender Quintet, #2)","Ender in Exile (Ender's Saga, #1.2)",en-US,3.89,29389
2901,042519485X,9780425194850.0,MaryJanice Davidson,2004.0,Undead and Unwed,"Undead and Unwed (Undead, #1)",en-US,3.81,45634
2902,722536542,9780722536540.0,Paulo Coelho,1996.0,O Monte Cinco,The Fifth Mountain,eng,3.61,26060
2903,385418868,9780385418870.0,"Joseph Campbell, Bill Moyers",1988.0,The Power of Myth,The Power of Myth,en-GB,4.3,32337
2904,765375869,9780765375860.0,John Scalzi,2014.0,Lock In,"Lock In (Lock In, #1)",eng,3.85,31073
2905,385351232,9780385351230.0,Jo Baker,2013.0,Longbourn,Longbourn,eng,3.62,32744
2906,1476764026,9781476764020.0,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride,As You Wish: Inconceivable Tales from the Making of The Princess Bride,eng,4.08,31886
2908,62217135,9780062217130.0,Robyn Schneider,2013.0,"Severed Heads, Broken Hearts",The Beginning of Everything,eng,3.78,35150
2909,054506046X,9780545060460.0,Jude Watson,2009.0,"In Too Deep (The 39 Clues, Book 6)","In Too Deep (The 39 Clues, #6)",eng,4.02,35694
2910,1840187166,9781840187170.0,"Frank W. Abagnale, Stan Redding",1980.0,Catch Me If You Can,Catch Me If You Can: The True Story of a Real Fake,eng,4.05,32048
2911,515133876,9780515133880.0,Laurell K. Hamilton,2001.0,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)","Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",eng,3.89,46567
2913,345545834,9780345545830.0,J. Kenner,2013.0,Claim Me,"Claim Me (Stark Trilogy, #2)",eng,4.21,42238
2914,067003777X,9780670037770.0,Marisha Pessl,2006.0,Special Topics in Calamity Physics,Special Topics in Calamity Physics,eng,3.7,29369
2915,62259652,9780062259650.0,Josh Malerman,2014.0,Bird Box,Bird Box,eng,3.98,31735
2916,62071041,9780062071040.0,Dan Wells,2012.0,Partials,"Partials (Partials Sequence, #1)",en-US,3.94,42493
2917,618773479,9780618773470.0,Timothy Egan,2006.0,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,en-US,4.04,32275
2918,758278454,9780758278460.0,Ellen Marie Wiseman,2013.0,What She Left Behind,What She Left Behind,eng,3.86,22933
2919,006156608X,9780061566080.0,Sara Shepard,2008.0,Wicked,"Wicked (Pretty Little Liars, #5)",eng,4.04,38461
2920,1416516352,9781416516350.0,Vince Flynn,1999.0,Transfer of Power,"Transfer of Power (Mitch Rapp, #3)",eng,4.31,28647
2921,60931728,9780060931730.0,Sylvia Plath,1965.0,Ariel,Ariel,eng,4.23,35566
2922,1401235417,9781401235410.0,"Scott Snyder, Greg Capullo, Jonathan Glapion",2012.0,"Batman, Volume 1: The Court of Owls","Batman, Volume 1: The Court of Owls",eng,4.3,30617
2923,60735422,9780060735420.0,Christopher Moore,1992.0,Practical Demonkeeping,"Practical Demonkeeping (Pine Cove, #1)",en-US,3.81,33593
2924,451219953,9780451219950.0,Raymond Khoury,2006.0,The Last Templar,"The Last Templar (Templar, #1)",eng,3.57,33675
2925,345518519,9780345518510.0,Kathy Griffin,2009.0,Official Book Club Selection: A Memoir According to Kathy Griffin,Official Book Club Selection: A Memoir According to Kathy Griffin,en-US,3.8,31685
2926,60932147,9780060932140.0,"Milan Kundera, Aaron Asher",1979.0,Kniha smíchu a zapomnění,The Book of Laughter and Forgetting,eng,4.01,28159
2927,440222656,9780440222650.0,Nicholas Evans,1995.0,The Horse Whisperer,The Horse Whisperer,en-US,3.77,38033
2929,61566179,9780061566170.0,Sara Shepard,2010.0,Wanted,"Wanted (Pretty Little Liars, #8)",en-US,4.15,36207
2930,60788704,9780060788700.0,Kim Harrison,2008.0,The Outlaw Demon Wails ,"The Outlaw Demon Wails (The Hollows, #6)",en-US,4.38,44119
2931,048627263X,9780486272630.0,"Edwin A. Abbott, Banesh Hoffmann",1884.0,Flatland: A Romance of Many Dimensions,Flatland: A Romance of Many Dimensions,en-US,3.81,31377
2932,031612611X,9780316126110.0,Libba Bray,2012.0,The Diviners,"The Diviners (The Diviners, #1)",en-US,3.96,44513
2933,375851798,9780375851800.0,Tim Tharp,2008.0,The Spectacular Now,The Spectacular Now,eng,3.53,30125
2934,61129739,9780061129740.0,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956.0,The Art of Loving,The Art of Loving,eng,4.01,29048
2936,380821214,9780380821210.0,Terry Pratchett,1990.0,Eric,"Eric (Discworld, #9; Rincewind #4)",en-US,3.72,37938
2937,1563890933,9781563890930.0,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1993.0,The Sandman: A Game of You,A Game of You (The Sandman #5),eng,4.43,37211
2939,553381539,9780553381540.0,Pat Conroy,1975.0,Beach Music,Beach Music,eng,4.13,33220
2940,842313079,9780842313070.0,Francine Rivers,1994.0,"An Echo in the Darkness (Mark of the Lion, #2)","An Echo in the Darkness (Mark of the Lion, #2)",en-US,4.6,32386
2942,440184622,9780440184620.0,James Clavell,1966.0,Tai-Pan,"Tai-Pan (Asian Saga, #2)",eng,4.25,34158
2943,399157220,9780399157230.0,Eleanor Brown,2011.0,The Weird Sisters,The Weird Sisters,en-US,3.36,35752
2944,413771164,9780413771160.0,Terry Pratchett,2000.0,The Truth,"The Truth (Discworld, #25; Industrial Revolution, #2)",eng,4.25,37045
2945,312358342,9780312358340.0,Tom Perrotta,2011.0,The Leftovers,The Leftovers,en-US,3.38,31583
2946,60920432,9780060920430.0,Mihaly Csikszentmihalyi,1990.0,Flow: The Psychology of Optimal Experience,Flow: The Psychology of Optimal Experience,eng,4.1,28619
2949,312949804,9780312949810.0,Lisa Kleypas,2007.0,Mine Till Midnight,"Mine Till Midnight (The Hathaways, #1)",eng,4.08,44104
2950,1416522913,9781416522910.0,"Carl Bernstein, Bob Woodward",1974.0,All the President's Men,All the President's Men,eng,4.17,30919
2952,141439629,9780141439620.0,"George Eliot, A.S. Byatt",1860.0,The Mill on the Floss,The Mill on the Floss,eng,3.77,36017
2953,1400066409,9781400066410.0,Gary Shteyngart,2010.0,Super Sad True Love Story,Super Sad True Love Story,eng,3.44,29946
2955,451239350,9780451239360.0,J.R. Ward,2013.0,Lover at Last,"Lover at Last (Black Dagger Brotherhood, #11)",eng,4.3,45447
2957,6280838,9780006280840.0,C.S. Lewis,1955.0,Surprised by Joy: The Shape of My Early Life,Surprised by Joy: The Shape of My Early Life,eng,4.14,33698
2958,465026567,9780465026560.0,Douglas R. Hofstadter,1979.0,"Gödel, Escher, Bach: An Eternal Golden Braid","Gödel, Escher, Bach: An Eternal Golden Braid",eng,4.3,31616
2959,375828788,9780375828780.0,Tamora Pierce,2004.0,Trickster's Queen,"Trickster's Queen (Daughter of the Lioness, #2)",eng,4.28,45843
2961,439286069,9780439286060.0,Rodman Philbrick,1993.0,Freak the Mighty,"Freak the Mighty (Freak The Mighty, #1)",eng,3.98,34587
2962,316212822,9780316212820.0,Jennifer E. Smith,2013.0,This Is What Happy Looks Like,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",eng,3.69,40369
2963,310245656,9780310245650.0,Philip Yancey,1997.0,What's So Amazing About Grace?,What's So Amazing About Grace?,en-US,4.21,28501
2964,1416595201,9781416595200.0,Vince Flynn,2012.0,Kill Shot,"Kill Shot (Mitch Rapp, #2)",eng,4.3,28845
2965,553381652,9780553381660.0,Jean M. Auel,1990.0,The Plains of Passage,"The Plains of Passage (Earth's Children, #4)",en-US,3.77,36663
2966,1419711326,9781419711330.0,Jeff Kinney,2013.0,Hard Luck,"Hard Luck (Diary of a Wimpy Kid, #8)",eng,4.28,32069
2967,316159417,9780316159420.0,"Åsne Seierstad, Ingrid Christopherson",2002.0,Bokhandleren i Kabul,The Bookseller of Kabul,en-US,3.76,30531
2968,743437314,9780743437320.0,D.J. MacHale,2002.0,The Merchant of Death,"The Merchant of Death (Pendragon, #1)",eng,3.93,38633
2969,345497511,9780345497510.0,China Miéville,2009.0,The City & The City,The City & the City,eng,3.91,29577
2971,441017029,9780441017030.0,Ilona Andrews,2009.0,Magic Strikes,"Magic Strikes (Kate Daniels, #3)",eng,4.44,51165
2972,1478322306,9781478322310.0,Chelsea M. Cameron,2012.0,My Favorite Mistake,"My Favorite Mistake (My Favorite Mistake, #1)",en-US,4.01,30177
2973,425176088,9780425176080.0,Arthur Hailey,1968.0,Airport,Airport,eng,3.92,30040
2974,446545244,9780446545240.0,James Patterson,2011.0,Angel,"Angel (Maximum Ride, #7)",en-US,4.02,39938
2975,791071685,9780791071690.0,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002.0,Kurt Vonnegut's Cat Cradle,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),eng,4.35,27519
2976,192751077,9780192751070.0,"Beverly Cleary, Alan Tiegreen",1975.0,Ramona the Brave ,"Ramona the Brave (Ramona, #3)",eng,4.09,42479
2977,553564927,9780553564920.0,Timothy Zahn,1993.0,Star Wars: The Last Command,The Last Command,eng,4.2,33145
2978,1616960922,9781616960930.0,Brandon Sanderson,2012.0,The Emperor's Soul,The Emperor's Soul,eng,4.33,33634
2979,1416584080,9781416584090.0,Stephen King,2008.0,Just After Sunset,Just After Sunset,eng,3.85,34722
2980,786851716,9780786851710.0,Patricia McCormick,2006.0,Sold,Sold,eng,4.19,36389
2981,316015059,9780316015060.0,James Patterson,2007.0,Double Cross,"Double Cross (Alex Cross, #13)",eng,3.99,34189
2982,192838997,9780192839000.0,"Alexander Pushkin, James E. Falen",1833.0,Евгений Онегин: Роман в стихах ,Eugene Onegin,eng,4.08,33240
2983,1423171020,9781423171030.0,"Amie Kaufman, Meagan Spooner",2013.0,These Broken Stars,"These Broken Stars (Starbound, #1)",eng,3.93,44488
2984,670062278,9780670062270.0,Alison Goodman,2008.0,The Two Pearls of Wisdom,"Eon: Dragoneye Reborn (Eon, #1)",en-US,3.98,42802
2986,312594429,9780312594430.0,"P.C. Cast, Kristin Cast",2012.0,Hidden,"Hidden (House of Night, #10)",en-US,3.98,38594
2987,1423121325,9781423121330.0,Rachel Hawkins,2012.0,Spell Bound,"Spell Bound (Hex Hall, #3)",eng,4.09,48116
2988,1557091552,9781557091550.0,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930.0,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)","The Secret of the Old Clock (Nancy Drew, #1)",eng,3.98,44256
2989,446679089,9780446679080.0,Nelson DeMille,1997.0,Plum Island,"Plum Island (John Corey, #1)",eng,4.03,30595
2991,743454510,9780743454510.0,Jodi Picoult,2003.0,Second Glance,Second Glance,en-US,3.79,33486
2992,069401298X,9780694012980.0,Arnold Lobel,1971.0,Frog and Toad Together,"Frog and Toad Together (Frog and Toad, #2)",eng,4.21,34172
2993,1563127873,9781563127880.0,Shirley Jackson,1948.0,The Lottery,The Lottery,eng,4.09,38448
2994,345459202,9780345459210.0,Adriana Trigiani,2000.0,Big Stone Gap,"Big Stone Gap (Big Stone Gap, #1)",eng,3.86,34200
2995,345485750,9780345485760.0,Steve Berry,2007.0,The Alexandria Link,"The Alexandria Link (Cotton Malone, #2)",eng,3.92,31070
2996,61797022,9780061797030.0,Kelley Armstrong,2011.0,The Gathering,"The Gathering (Darkness Rising, #1)",en-US,4.03,48722
